Value Set Name,Code Type,Code,Brand name,Generic product name,Route,Description,Drug ID
MPM-C_2016,NDC,185017201,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,187014601,Vaseretic 10-25,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,247144004,Vaseretic 10-25,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,378072301,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,490006700,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,490006730,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,490006760,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,490006790,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,21695078030,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,49884068701,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,49999082300,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,51672404601,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54569859500,Vaseretic 10-25,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54868510000,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54868510001,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,55111013401,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,55289048430,Vaseretic 10-25,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,55887059530,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,55887059590,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,60505020901,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,64455014601,Vaseretic 10-25,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,68682014601,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 10 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,93104401,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,185015101,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,247143904,Vaseretic 5-12.5,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,378071201,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,490703000,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,490703030,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,490703060,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,490703090,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,49884068601,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,51672404501,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54868550300,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54868550301,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,55045337308,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,55111013301,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,55390071201,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,55887059430,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,55887059490,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,60505020801,Enalapril-Hydrochlorothiazide,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,64455014501,Vaseretic 5-12.5,enalapril-hydrochlorothiazide 5 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,74301511,Teveten HCT,eprosartan-hydrochlorothiazide 600 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54868528100,Teveten HCT,eprosartan-hydrochlorothiazide 600 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54868528101,Teveten HCT,eprosartan-hydrochlorothiazide 600 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,74302011,Teveten HCT,eprosartan-hydrochlorothiazide 600 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,60598008101,Teveten HCT,eprosartan-hydrochlorothiazide 600 mg-25 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,185034101,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 10 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,23155006001,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 10 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54868534600,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 10 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54868534601,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 10 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,57237002601,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 10 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,57237002630,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 10 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,59762525001,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 10 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,59762525004,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 10 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,63304040301,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 10 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,65862030801,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 10 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,68462055401,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 10 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,185034201,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 20 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,23155006101,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 20 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54868546900,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 20 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54868546901,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 20 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,57237002701,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 20 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,57237002730,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 20 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,59762525101,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 20 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,59762525104,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 20 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,63304040401,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 20 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,65862030901,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 20 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,68462055501,Fosinopril-Hydrochlorothiazide,fosinopril-hydrochlorothiazide 20 mg-12.5 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,24585530,Avalide,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,24585590,Avalide,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54025413,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54025422,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,87277531,Avalide,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,87277532,Avalide,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,87287531,Avalide,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,87287532,Avalide,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,93723856,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,93723898,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,93823856,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,93823898,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,378303377,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,378303393,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,591278519,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,591278530,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,603408802,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,603408816,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,955104530,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,955104590,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,33342005707,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,33342005710,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,43547033003,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,43547033009,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54868449400,Avalide,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,60505360303,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,60505360309,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,68180041306,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,68180041309,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,68645040570,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-150 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,24585630,Avalide,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,24585690,Avalide,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54025513,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54025522,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,87277631,Avalide,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,87277632,Avalide,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,87287631,Avalide,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,87287632,Avalide,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,93723956,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,93723998,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,93823256,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,93823298,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,378303477,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,378303493,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,591278619,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,591278630,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,603408902,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,603408916,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,955104630,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,955104690,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,33342005807,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,33342005810,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,43547033103,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,43547033109,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54868452601,Avalide,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,60505360403,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,60505360409,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,68180041406,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,68180041409,Hydrochlorothiazide-Irbesartan,hydrochlorothiazide-irbesartan 12.5 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,87278831,Avalide,hydrochlorothiazide-irbesartan 25 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,87278832,Avalide,hydrochlorothiazide-irbesartan 25 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54868546500,Avalide,hydrochlorothiazide-irbesartan 25 mg-300 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,6014558,Prinzide,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,143126201,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,143126210,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,172503300,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,172503310,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,172503360,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,172503370,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,185710001,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,185710010,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,310014111,Zestoretic,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,378101201,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,591086001,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,591086005,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,21695073330,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,23490582001,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,33358021430,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,33358021460,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,42291039001,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,42291039010,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,42291039090,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,43063011830,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,43063011890,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,43063048290,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,49999076100,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,49999076130,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,51079069740,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,52427043590,Zestoretic,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,52959013715,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,52959049800,Zestoretic,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54458088610,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54458090702,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54458099309,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54569482900,Zestoretic,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54569609100,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54569609101,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54868497700,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54868497701,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,54868497702,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
MPM-C_2016,NDC,55887042530,Hydrochlorothiazide-Lisinopril,hydrochlorothiazide-lisinopril 12.5 mg-10 mg oral tablet,oral,Antihypertensive combinations,
