Value Set Name,Code Type,Code,Brand name,Generic product name,Route,Description,Drug ID
CDC-A_2016,NDC,54868337700,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54868337701,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54868337702,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54868337703,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54868420600,Amaryl,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54868420601,Amaryl,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54868420603,Amaryl,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54868420604,Amaryl,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55111032201,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55111032205,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55887027330,Amaryl,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55887065730,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55887065760,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,57866707401,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,57866707402,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,58016046700,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,58016046730,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,58016046760,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,58016046790,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,58016084400,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,58016084430,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,58016084460,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,58016084490,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,61442011701,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63304042701,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63629125501,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63629125502,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,66336057330,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,66993016402,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,68001017900,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,68001017903,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,68084032701,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,68084032711,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,69543012510,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,76439012510,Glimepiride,glimepiride 4 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00049412066,Glucotrol,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00172365000,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00172365010,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00172365060,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00172365070,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00182199500,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00182199589,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00247176000,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00247176002,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00247176030,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00247176060,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00247176077,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00378111001,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00378111005,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00440756630,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00591046101,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00591046105,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00591046110,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00781145301,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00781145310,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00832049210,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00832049211,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00904612361,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00904792561,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,10544019230,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,16590028730,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,16590028760,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,16729014000,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,16729014016,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,16729014017,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,21695047000,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,21695047030,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,21695047060,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,21695047078,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,21695047090,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,23490563201,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,23490563202,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,23490563203,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,33358015730,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,33358015760,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,43353036953,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,49999010700,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,49999010720,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,49999010730,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,49999010760,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,49999010790,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,51079081101,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,51079081117,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,51079081119,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,51079081120,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,51285059904,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,51655096224,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,52959082200,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,52959082230,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,52959082260,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,53808025901,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,53808026001,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54569384200,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54569384201,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54569384202,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54569384204,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54868108901,Glucotrol,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54868108902,Glucotrol,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54868108903,Glucotrol,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54868331901,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54868331902,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54868331903,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54868331904,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54868331905,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54868331906,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,54868331907,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55045226601,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55045226606,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55045226608,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55045226609,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55289012530,Glucotrol,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55289097601,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55289097614,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55289097630,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55289097660,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55289097690,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55289097693,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55887069301,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55887069330,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55887069360,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,55887069390,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,57664039913,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,57664039918,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,57664039988,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,57866646201,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,57866646202,Glucotrol,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,58016037600,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,58016037602,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,58016037630,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,58016037660,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,58016037690,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,58016037699,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,58864016130,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,60505014200,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,60505014201,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,60505014202,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,60505014204,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,61392006445,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,61392006451,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,61392006454,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,61392006491,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,62682500403,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,62682500408,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63629139401,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63629139402,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63629139403,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63874043201,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63874043202,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63874043204,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63874043210,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63874043214,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63874043220,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63874043221,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63874043224,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63874043228,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63874043230,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63874043250,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63874043260,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63874043281,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,63874043290,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,66336066230,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,66336066260,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,68115015490,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,68645015159,GlipiZIDE,glipiZIDE 10 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00049017807,Glucotrol XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,00049017808,Glucotrol XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,00049156066,Glucotrol XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,00049156073,Glucotrol XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,00228290010,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,00228290011,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,00228290050,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,00228290096,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,00247176202,Glucotrol XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,00247216030,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,00591084501,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,00591084510,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,00591084515,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,10370019101,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,23490563301,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,49884074601,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,49884074605,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,54569393800,Glucotrol XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,54569554800,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,54569554801,GlipiZIDE XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,54868333400,Glucotrol XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,54868333401,Glucotrol XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,54868333402,Glucotrol XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,54868333403,Glucotrol XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,54868333404,Glucotrol XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,54868498800,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,54868498801,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,54868498802,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,54868498803,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,55045330001,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,55289030190,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,55289030193,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,55887017990,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,58864068930,Glucotrol XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,58864068960,Glucotrol XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,58864095630,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,59762054201,GlipiZIDE XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,59762054202,GlipiZIDE XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,59762503301,GlipiZIDE XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,59762503302,GlipiZIDE XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,62037087301,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,62037087305,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,63629315801,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,63629315802,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,63629315803,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,66336026930,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,67544080860,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,68084011201,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,68084011211,GlipiZIDE Extended Release,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,68115015630,Glucotrol XL,"glipiZIDE 10 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,00049017001,Glucotrol XL,"glipiZIDE 2.5 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,00049162030,Glucotrol XL,"glipiZIDE 2.5 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,00228289803,GlipiZIDE Extended Release,"glipiZIDE 2.5 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,00591090030,GlipiZIDE Extended Release,"glipiZIDE 2.5 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,49999051430,GlipiZIDE Extended Release,"glipiZIDE 2.5 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,54868442000,Glucotrol XL,"glipiZIDE 2.5 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,54868536400,GlipiZIDE Extended Release,"glipiZIDE 2.5 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,54868536401,GlipiZIDE Extended Release,"glipiZIDE 2.5 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,54868536402,GlipiZIDE Extended Release,"glipiZIDE 2.5 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,58864085830,Glucotrol XL,"glipiZIDE 2.5 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,59762054001,GlipiZIDE XL,"glipiZIDE 2.5 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,59762503101,GlipiZIDE XL,"glipiZIDE 2.5 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,68084029511,GlipiZIDE Extended Release,"glipiZIDE 2.5 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,68084029521,GlipiZIDE Extended Release,"glipiZIDE 2.5 mg oral tablet, extended release",oral,Sulfonylureas,
CDC-A_2016,NDC,00049411066,Glucotrol,glipiZIDE 5 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00172364900,GlipiZIDE,glipiZIDE 5 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00172364910,GlipiZIDE,glipiZIDE 5 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00172364960,GlipiZIDE,glipiZIDE 5 mg oral tablet,oral,Sulfonylureas,
CDC-A_2016,NDC,00182199400,GlipiZIDE,glipiZIDE 5 mg oral tablet,oral,Sulfonylureas,
